" ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Contextual keywords","Item address"
8262793,"Ds Ds 3 1.4 E-hdi 70 Chic",https://www.autounica.com/it/ds/ds-3-1-4-e-hdi-70-chic-neopatentati-sens-led-24-000-km_4457.htm,https://graphics.gestionaleauto.com/gonline_graphics/8262793_O_59819feaa976a.jpg,"Da Autounica a Brescia","Ds Ds 3 1.4 E-hdi 70 Chic",Ds,"12,500 EUR","""24.702 Km; Luglio 2014; Diesel; 50KW / 68CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8262912,"Jeep Cherokee 2.8 Crd",https://www.autounica.com/it/jeep/cherokee-2-8-crd-limited-4x4-automatic-pelle-73-000-km_4459.htm,https://graphics.gestionaleauto.com/gonline_graphics/8262912_O_5981a4499d3cd.jpg,"Da Autounica a Brescia","Jeep Cherokee 2.8 Crd",Jeep,"6,900 EUR","""73.007 Km; Luglio 2004; Diesel; 110KW / 150CV; Automatico; Argento pastello; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8262888,"Fiat Panda 1.3 Mjt 4x4",https://www.autounica.com/it/fiat/panda-1-3-mjt-4x4-climbing-neopatentati-solo-110-000-km_4460.htm,https://graphics.gestionaleauto.com/gonline_graphics/8262888_O_5981a3778931a.jpg,"Da Autounica a Brescia","Fiat Panda 1.3 Mjt 4x4",Fiat,"5,500 EUR","""110.709 Km; Gennaio 2006; Diesel; 51KW / 69CV; Manuale; Argento metallizzato; Grigio - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8262922,"Jeep Grand Cherokee 3.0",https://www.autounica.com/it/jeep/grand-cherokee-3-0-v6-crd-limited-4x4-aut-pelle-sens-119-000-km_4461.htm,https://graphics.gestionaleauto.com/gonline_graphics/8262922_O_5981a4a32e10c.jpg,"Da Autounica a Brescia","Jeep Grand Cherokee 3.0",Jeep,"10,900 EUR","""119.679 Km; Marzo 2007; Diesel; 160KW / 218CV; Automatico; Blu metallizzato; Grigio - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8262882,"Fiat Grande Punto 1.4 5",https://www.autounica.com/it/fiat/grande-punto-1-4-5-porte-active-neopatentati-solo-45-000-km_4462.htm,https://graphics.gestionaleauto.com/gonline_graphics/8262882_O_5981a33b99317.jpg,"Da Autounica a Brescia","Fiat Grande Punto 1.4 5",Fiat,"5,900 EUR","""45.581 Km; Aprile 2009; Benzina; 57KW / 77CV; Manuale; Blu metallizzato; Blu - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264728,"Mercedes-benz E 220 Cdi",https://www.autounica.com/it/mercedes-benz/e-220-cdi-blueefficiency-avantgarde-aut-pelle-navi-sens_4465.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264728_O_5981da27f0377.jpg,"Da Autounica a Brescia","Mercedes-benz E 220 Cdi",Mercedes-benz,"16,900 EUR","""124.425 Km; Aprile 2010; Diesel; 125KW / 170CV; Automatico; Nero metallizzato; Bianco - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264717,"Mercedes-benz B 200 Cdi",https://www.autounica.com/it/mercedes-benz/b-200-cdi-automatic-premium-pelle-navi-tetto-teleca-xeno_4466.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264717_O_5981d99a1f8c7.jpg,"Da Autounica a Brescia","Mercedes-benz B 200 Cdi",Mercedes-benz,"20,900 EUR","""81.293 Km; Luglio 2014; Diesel; 100KW / 136CV; Automatico; Nero metallizzato; Bianco - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264772,"Nissan Pixo 1.0 5 Porte",https://www.autounica.com/it/nissan/pixo-1-0-5-porte-gpl-eco-easy-neopatentati_4467.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264772_O_5981dd28007ac.jpg,"Da Autounica a Brescia","Nissan Pixo 1.0 5 Porte",Nissan,"3,900 EUR","""157.232 Km; Ottobre 2009; Benzina/GPL; 50KW / 68CV; Manuale; Rosso pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264744,"Mercedes-benz Glk 220 Cdi",https://www.autounica.com/it/mercedes-benz/glk-220-cdi-4-matic-blueefficiency-4x4-aut-xenon-86-000km_4468.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264744_O_5981dae3aa8de.jpg,"Da Autounica a Brescia","Mercedes-benz Glk 220 Cdi",Mercedes-benz,"16,900 EUR","""86.909 Km; Settembre 2009; Diesel; 125KW / 170CV; Automatico; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264602,"Mercedes-benz A 180 Cdi 5",https://www.autounica.com/it/mercedes-benz/a-180-cdi-5-porte-pelle-navi-tetto-sens-cruise-cerchi-17_4470.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264602_O_5981d5bd212cc.jpg,"Da Autounica a Brescia","Mercedes-benz A 180 Cdi 5",Mercedes-benz,"8,900 EUR","""138.981 Km; Giugno 2009; Diesel; 80KW / 109CV; Manuale; Bianco pastello; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264647,"Mercedes-benz A 200 Cdi",https://www.autounica.com/it/mercedes-benz/a-200-cdi-avantgarde-5-porte-automatic-pelle-cerchi_4471.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264647_O_5981d6e630413.jpg,"Da Autounica a Brescia","Mercedes-benz A 200 Cdi",Mercedes-benz,"6,500 EUR","""153.929 Km; Marzo 2007; Diesel; 103KW / 140CV; Automatico; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264747,"Mercedes-benz Glk 220 Cdi",https://www.autounica.com/it/mercedes-benz/glk-220-cdi-4-matic-blueefficiency-sport-4x4-aut-pelle_4472.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264747_O_5981db3618d2b.jpg,"Da Autounica a Brescia","Mercedes-benz Glk 220 Cdi",Mercedes-benz,"18,900 EUR","""104.841 Km; Luglio 2009; Diesel; 125KW / 170CV; Automatico; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264736,"Mercedes-benz E 220 Cdi",https://www.autounica.com/it/mercedes-benz/e-220-cdi-coupe-blueefficiency-amg-aut-pelle-navi-xenon_4473.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264736_O_5981da6382363.jpg,"Da Autounica a Brescia","Mercedes-benz E 220 Cdi",Mercedes-benz,"19,900 EUR","""103.519 Km; Giugno 2011; Diesel; 125KW / 170CV; Automatico; Blu metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264691,"Mercedes-benz B 180 Cdi",https://www.autounica.com/it/mercedes-benz/b-180-cdi-executive-cruise-blutooth_4474.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264691_O_5981d84dcb87c.jpg,"Da Autounica a Brescia","Mercedes-benz B 180 Cdi",Mercedes-benz,"10,900 EUR","""116.069 Km; Gennaio 2011; Diesel; 80KW / 109CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264695,"Mercedes-benz B 180 Cdi",https://www.autounica.com/it/mercedes-benz/b-180-cdi-sport-pelle-sensori-cerchi-17-_4475.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264695_O_5981d8a45bf67.jpg,"Da Autounica a Brescia","Mercedes-benz B 180 Cdi",Mercedes-benz,"8,500 EUR","""123.101 Km; Gennaio 2007; Diesel; 80KW / 109CV; Manuale; Nero metallizzato; Grigio - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8264626,"Lexus Is 220d 2.2 16v",https://www.autounica.com/it/lexus/is-220d-2-2-16v-pelle-beige-cruise-cerchi-17-clima-bi-zon_4476.htm,https://graphics.gestionaleauto.com/gonline_graphics/8264626_O_5981d639d612a.jpg,"Da Autounica a Brescia","Lexus Is 220d 2.2 16v",Lexus,"5,900 EUR","""195.040 Km; Dicembre 2006; Diesel; 130KW / 177CV; Manuale; Nero metallizzato; Beige - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8265658,"Renault Captur 1.5 Dci 8v",https://www.autounica.com/it/renault/captur-1-5-dci-8v-90-cv-start-stop-energy-r-link-neopaten_4477.htm,https://graphics.gestionaleauto.com/gonline_graphics/8265658_O_598319c7cee41.jpg,"Da Autounica a Brescia","Renault Captur 1.5 Dci 8v",Renault,"13,900 EUR","""93.005 Km; Marzo 2014; Diesel; 66KW / 90CV; Manuale; Arancione metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8265574,"Bmw 320 D Sport Berlina",https://www.autounica.com/it/bmw/320-d-sport-berlina-automatica-xenon-solo-19-000-km_4478.htm,https://graphics.gestionaleauto.com/gonline_graphics/8265574_O_59835f93d4577.jpg,"Da Autounica a Brescia","Bmw 320 D Sport Berlina",Bmw,"24,900 EUR","""19.663 Km; Ottobre 2012; Diesel; 135KW / 184CV; Automatico; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8270023,"Volkswagen Golf 1.4 5",https://www.autounica.com/it/volkswagen/golf-1-4-5-porte-united-ideale-neopatentati_4480.htm,https://graphics.gestionaleauto.com/gonline_graphics/8270023_O_5984a8d7431bd.jpg,"Da Autounica a Brescia","Volkswagen Golf 1.4 5",Volkswagen,"8,900 EUR","""73.788 Km; Aprile 2011; Benzina; 59KW / 80CV; Manuale; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8269976,"Fiat Freemont 2.0 Mjt 4x4",https://www.autounica.com/it/fiat/freemont-2-0-mjt-4x4-lounge-automatica-7-posti-navi_4481.htm,https://graphics.gestionaleauto.com/gonline_graphics/8269976_O_598423aac011e.jpg,"Da Autounica a Brescia","Fiat Freemont 2.0 Mjt 4x4",Fiat,"16,900 EUR","""89.150 Km; Aprile 2014; Diesel; 125KW / 170CV; Automatico; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8270119,"Nissan Pathfinder 3.0 Dci",https://www.autounica.com/it/nissan/pathfinder-3-0-dci-le-v6-4x4-7-posti_4482.htm,https://graphics.gestionaleauto.com/gonline_graphics/8270119_O_599d404ae3bfb.jpg,"Da Autounica a Brescia","Nissan Pathfinder 3.0 Dci",Nissan,"22,900 EUR","""85.425 Km; Giugno 2013; Diesel; 170KW / 231CV; Automatico; Blu metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8275911,"Volkswagen Scirocco 2.0",https://www.autounica.com/it/volkswagen/scirocco-2-0-tsi-uniproprietario-radio-touch-solo-63-000-km_4483.htm,https://graphics.gestionaleauto.com/gonline_graphics/8275911_O_5985ed936f347.jpg,"Da Autounica a Brescia","Volkswagen Scirocco 2.0",Volkswagen,"14,900 EUR","""63.172 Km; Aprile 2010; Benzina; 155KW / 211CV; Manuale; Nero metallizzato; Nero - Pelle/Alcantara""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8276050,"Smart Fortwo Mhd Coupe'",https://www.autounica.com/it/smart/fortwo-mhd-coupe-prime-solo-38-000-km-led-cerchi-16-_4484.htm,https://graphics.gestionaleauto.com/gonline_graphics/8276050_O_5985e9af340a9.jpg,"Da Autounica a Brescia","Smart Fortwo Mhd Coupe'",Smart,"11,900 EUR","""38.635 Km; Maggio 2015; Benzina; 52KW / 71CV; Automatico; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8279632,"Mini Cooper 1.6 16v",https://www.autounica.com/it/mini/cooper-1-6-16v-100-000-km-cronologia-tagliandi_4487.htm,https://graphics.gestionaleauto.com/gonline_graphics/8279632_O_5985fe4976c6a.jpg,"Da Autounica a Brescia","Mini Cooper 1.6 16v",Mini,"6,500 EUR","""100.073 Km; Marzo 2009; Benzina; 88KW / 120CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8279643,"Toyota Rav 4 Rav4 2.2",https://www.autounica.com/it/toyota/rav-4-rav4-2-2-d-4d-4x4-pelle-sensori-cruise_4488.htm,https://graphics.gestionaleauto.com/gonline_graphics/8279643_O_59882ea589bd0.jpg,"Da Autounica a Brescia","Toyota Rav 4 Rav4 2.2",Toyota,"8,500 EUR","""153.880 Km; Gennaio 2007; Diesel; 100KW / 136CV; Manuale; Argento metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8284609,"Mercedes-benz C 220 Cdi",https://www.autounica.com/it/mercedes-benz/c-220-cdi-elegance-berlina-cambio-automatico_4489.htm,https://graphics.gestionaleauto.com/gonline_graphics/8284609_O_59888a48776e2.jpg,"Da Autounica a Brescia","Mercedes-benz C 220 Cdi",Mercedes-benz,"13,900 EUR","""149.399 Km; Giugno 2010; Diesel; 125KW / 170CV; Automatico; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8284938,"Hyundai Ix20 1.4 Crdi",https://www.autounica.com/it/hyundai/ix20-1-4-crdi-style-navigatore-sensori_4491.htm,https://graphics.gestionaleauto.com/gonline_graphics/8284938_O_5989e5f8ae5d8.jpg,"Da Autounica a Brescia","Hyundai Ix20 1.4 Crdi",Hyundai,"10,500 EUR","""70.466 Km; Dicembre 2012; Diesel; 66KW / 90CV; Manuale; Argento metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8286504,"Ford Mustang Fastback 2.3",https://www.autounica.com/it/ford/mustang-fastback-2-3-ecoboost-solo-14-000-km-unipropriet_4492.htm,https://graphics.gestionaleauto.com/gonline_graphics/8286504_O_5989e5b5b3d30.jpg,"Da Autounica a Brescia","Ford Mustang Fastback 2.3",Ford,"34,900 EUR","""14.841 Km; Luglio 2016; Benzina; 233KW / 317CV; Manuale; Antracite metallizza; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8288765,"Land Rover Range Rover",https://www.autounica.com/it/land-rover/range-rover-evoque-2-2-sd4-dynamic-unipropr-pelle-navigatore-bixenon_4494.htm,https://graphics.gestionaleauto.com/gonline_graphics/8288765_O_598b11868140a.jpg,"Da Autounica a Brescia","Land Rover Range Rover","Land Rover","34,900 EUR","""99.644 Km; Maggio 2015; Diesel; 140KW / 190CV; Automatico; Argento metallizzato; Grigio - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8288940,"Jeep Grand Cherokee 3.0",https://www.autounica.com/it/jeep/grand-cherokee-3-0-v6-crd-multijet-ii-summit-solo-62-000-km_4495.htm,https://graphics.gestionaleauto.com/gonline_graphics/8288940_O_598b4b0adc00d.jpg,"Da Autounica a Brescia","Jeep Grand Cherokee 3.0",Jeep,"39,900 EUR","""62.351 Km; Gennaio 2014; Diesel; 184KW / 250CV; Automatico; Bianco pastello; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8288924,"Opel Insignia 2.0 Cdti",https://www.autounica.com/it/opel/insignia-2-0-cdti-sports-tourer-cosmo-automatica-navi-sens_4496.htm,https://graphics.gestionaleauto.com/gonline_graphics/8288924_O_598b1269c20b0.jpg,"Da Autounica a Brescia","Opel Insignia 2.0 Cdti",Opel,"17,900 EUR","""53.052 Km; Febbraio 2015; Diesel; 96KW / 131CV; Automatico; Azzurro metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8292581,"Mercedes-benz Glc 220 D",https://www.autounica.com/it/mercedes-benz/glc-220-d-4matic-sport-solo-45-000-km-navi-pelle-full-led_4497.htm,https://graphics.gestionaleauto.com/gonline_graphics/8292581_O_598b407809c6e.jpg,"Da Autounica a Brescia","Mercedes-benz Glc 220 D",Mercedes-benz,"44,900 EUR","""45.894 Km; Marzo 2016; Diesel; 125KW / 170CV; Automatico; Bianco pastello; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8292616,"Mercedes-benz B 180 Cdi",https://www.autounica.com/it/mercedes-benz/b-180-cdi-automatic-full-edition-tetto-navi-bi-xenon_4498.htm,https://graphics.gestionaleauto.com/gonline_graphics/8292616_O_598c19591569f.jpg,"Da Autounica a Brescia","Mercedes-benz B 180 Cdi",Mercedes-benz,"18,900 EUR","""119.969 Km; Ottobre 2014; Diesel; 80KW / 109CV; Automatico; Argento metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8295923,"Peugeot 307 1.6 16v Hdi",https://www.autounica.com/it/peugeot/307-1-6-16v-hdi-station-open-clima-bi-zona-tetto_4499.htm,https://graphics.gestionaleauto.com/gonline_graphics/8295923_O_598f3ea6d7d74.jpg,"Da Autounica a Brescia","Peugeot 307 1.6 16v Hdi",Peugeot,"2,500 EUR","""224.248 Km; Aprile 2005; Diesel; 66KW / 90CV; Manuale; Blu metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8297312,"Jeep Patriot 2.0",https://www.autounica.com/it/jeep/patriot-2-0-turbodiesel-limited-pelle-nera-4x4-cerchi-17-_4500.htm,https://graphics.gestionaleauto.com/gonline_graphics/8297312_O_598d6abd3c60f.jpg,"Da Autounica a Brescia","Jeep Patriot 2.0",Jeep,"8,900 EUR","""148.293 Km; Marzo 2009; Diesel; 103KW / 140CV; Manuale; Nero metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8302814,"Alfa Romeo Giulietta 2.0",https://www.autounica.com/it/alfa-romeo/giulietta-2-0-jtdm-2-exclusive-autom-pelle-gomme-nuove_4502.htm,https://graphics.gestionaleauto.com/gonline_graphics/8302814_O_598f38b90bf0d.jpg,"Da Autounica a Brescia","Alfa Romeo Giulietta 2.0","Alfa Romeo","10,900 EUR","""124.637 Km; Novembre 2011; Diesel; 125KW / 170CV; Automatico; Rosso pastello; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8306224,"Audi A5 Cabrio 3.0 V6 Tdi",https://www.autounica.com/it/audi/a5-cabrio-3-0-v6-tdi-quattro-s-tronic-4x4-aut-pelle_4503.htm,https://graphics.gestionaleauto.com/gonline_graphics/8306224_O_5991cb65ccc2b.jpg,"Da Autounica a Brescia","Audi A5 Cabrio 3.0 V6 Tdi",Audi,"22,900 EUR","""120.114 Km; Marzo 2011; Diesel; 176KW / 239CV; Automatico; Blu metallizzato; Marrone - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307735,"Audi A4 Avant 2.0 Tdi",https://www.autounica.com/it/audi/a4-avant-2-0-tdi-s-tronic-business-aut-navi-xenon_4504.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307735_O_5993fabfaa896.jpg,"Da Autounica a Brescia","Audi A4 Avant 2.0 Tdi",Audi,"31,900 EUR","""22.256 Km; Marzo 2016; Diesel; 110KW / 150CV; Automatico; Bianco pastello; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307760,"Bmw 120 R 1200 Rt Cruise",https://www.autounica.com/it/bmw/120-r-1200-rt-cruise-radio-borse-originali-bmw_4505.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307760_O_5993fc682bd2c.jpg,"Da Autounica a Brescia","Bmw 120 R 1200 Rt Cruise",Bmw,"8,900 EUR","""53.920 Km; Ottobre 2010; Benzina; 81KW / 110CV; Manuale; Antracite metallizza; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307806,"Fiat 500c C 1.3 Multijet",https://www.autounica.com/it/fiat/500c-c-1-3-multijet-by-diesel-pelle-sens-solo-84-000-km_4506.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307806_O_5993fe4c213f9.jpg,"Da Autounica a Brescia","Fiat 500c C 1.3 Multijet",Fiat,"9,900 EUR","""84.521 Km; Luglio 2010; Diesel; 70KW / 95CV; Manuale; verde  scuro  metall; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307797,"Fiat 500c 1.2 Gq Cabrio",https://www.autounica.com/it/fiat/500c-1-2-gq-cabrio-neopaten-pelle-sens-46-000-km_4507.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307797_O_5993fe03474f8.jpg,"Da Autounica a Brescia","Fiat 500c 1.2 Gq Cabrio",Fiat,"11,900 EUR","""46.256 Km; Settembre 2013; Benzina; 51KW / 69CV; Manuale; Antracite metallizza; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307751,"Audi Q5 2.0 Tdi Quattro",https://www.autounica.com/it/audi/q5-2-0-tdi-quattro-s-tronic-aut-4x4-sens-cerchi-17-_4508.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307751_O_5993fbc4252a1.jpg,"Da Autounica a Brescia","Audi Q5 2.0 Tdi Quattro",Audi,"19,900 EUR","""130.017 Km; Marzo 2010; Diesel; 125KW / 170CV; Automatico; Antracite metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307781,"Bmw X3 2.0d Attiva 4x4",https://www.autounica.com/it/bmw/x3-2-0d-attiva-4x4-pelle-nera-cerchi-18-cruise_4509.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307781_O_5993fd0038f09.jpg,"Da Autounica a Brescia","Bmw X3 2.0d Attiva 4x4",Bmw,"7,500 EUR","""181.515 Km; Maggio 2005; Diesel; 110KW / 150CV; Manuale; Antracite metallizza; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307753,"Audi Tt Roadster 1.8 Tfsi",https://www.autounica.com/it/audi/tt-roadster-1-8-tfsi-cabrio-xenon-solo-86-000-km_4510.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307753_O_5993fbe2e3659.jpg,"Da Autounica a Brescia","Audi Tt Roadster 1.8 Tfsi",Audi,"21,900 EUR","""86.439 Km; Luglio 2013; Benzina; 118KW / 160CV; Manuale; champagne metallizza; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307732,"Audi A4 Avant 2.0 Tdi",https://www.autounica.com/it/audi/a4-avant-2-0-tdi-multitronic-advanced-unipro-aut-xeno_4511.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307732_O_5993fa9308c23.jpg,"Da Autounica a Brescia","Audi A4 Avant 2.0 Tdi",Audi,"11,900 EUR","""141.057 Km; Agosto 2008; Diesel; 105KW / 143CV; Automatico; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307740,"Audi A6 Avant 2.7 Tdi",https://www.autounica.com/it/audi/a6-avant-2-7-tdi-navigatore-cerchi-clima-bi-zona_4512.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307740_O_5993fb1479712.jpg,"Da Autounica a Brescia","Audi A6 Avant 2.7 Tdi",Audi,"13,900 EUR","""146.710 Km; Gennaio 2010; Diesel; 140KW / 190CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307743,"Audi Q3 2.0 Tdi Quattro",https://www.autounica.com/it/audi/q3-2-0-tdi-quattro-4x4-cerchi-16-start-stop-78-000km_4513.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307743_O_5993fb363a58e.jpg,"Da Autounica a Brescia","Audi Q3 2.0 Tdi Quattro",Audi,"19,900 EUR","""78.373 Km; Novembre 2012; Diesel; 103KW / 140CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307779,"Bmw X3 2.0d 4x4 Pelle",https://www.autounica.com/it/bmw/x3-2-0d-4x4-pelle-xenon-uniproprietario-134-000-km_4514.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307779_O_5993fce0061a8.jpg,"Da Autounica a Brescia","Bmw X3 2.0d 4x4 Pelle",Bmw,"10,900 EUR","""134.310 Km; Dicembre 2006; Diesel; 110KW / 150CV; Manuale; Nero metallizzato; Nero - Pelle""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307754,"Bmw 116 D 2.0 5 Porte",https://www.autounica.com/it/bmw/116-d-2-0-5-porte-start-stop-cerchi-16-_4515.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307754_O_5993fbf8e7863.jpg,"Da Autounica a Brescia","Bmw 116 D 2.0 5 Porte",Bmw,"12,900 EUR","""132.814 Km; Giugno 2012; Diesel; 85KW / 116CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307755,"Bmw 118 D 2.0 5 Porte",https://www.autounica.com/it/bmw/118-d-2-0-5-porte-futura-sensori-cruise-xenon_4516.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307755_O_5993fc17e6e60.jpg,"Da Autounica a Brescia","Bmw 118 D 2.0 5 Porte",Bmw,"11,900 EUR","""124.630 Km; Giugno 2010; Diesel; 105KW / 143CV; Manuale; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307786,"Citroen C4 Cactus 1.6",https://www.autounica.com/it/citroen/c4-cactus-1-6-e-hdi-etg6-autom-navi-sens-led-solo-46-000-km_4517.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307786_O_5993fd717aead.jpg,"Da Autounica a Brescia","Citroen C4 Cactus 1.6",Citroen,"14,900 EUR","""46.438 Km; Febbraio 2015; Diesel; 68KW / 92CV; Automatico; Nero metallizzato; Nero - Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
8307803,"Fiat 500c C 1.2 Lounge",https://www.autounica.com/it/fiat/500c-c-1-2-lounge-neopatent-autom-palle-sens-38-000-km_4518.htm,https://graphics.gestionaleauto.com/gonline_graphics/8307803_O_5993fe287467c.jpg,"Da Autounica a Brescia","Fiat 500c C 1.2 Lounge",Fiat,"10,900 EUR","""38.995 Km; Maggio 2013; Benzina; 51KW / 69CV; Automatico; Nero metallizzato; Nero - Pelle/Tessuto""","- Brescia, BS - Via Valcamonica, 19/h - 45,5471165 ,10,1638985"
